id,age,cc_avg_time_per_month,cc_spend_per_month++,kp_spend_per_month++,kp_avg_time_per_month,1,2,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,11.0,12.0,13.0
50225,4,0.0,0.0,32.347816027644186,1.5409627556327752,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50226,5,1.319540148604683,18.184844205165263,33.042292385574584,1.5913747123591861,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50227,3,2.750250297485029,23.075479660526977,43.70399104497285,1.8203341036428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50228,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50229,4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50230,4,0.0,0.0,49.3177999777432,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50231,3,2.1266678083893775,13.798665446384007,32.1682908809847,1.5913747123591861,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50232,5,2.628142054548095,22.525509431672113,42.68118613103812,1.5409627556327752,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50233,3,1.478055616713875,18.382579295377724,40.64747620692274,1.777285278780658,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50234,4,0.0,0.0,23.448240359673505,1.4345352261929687,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50235,6,0.8369759806258961,15.98834783114459,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50236,4,0.9822467037532344,22.4397016995613,32.16598804448071,1.1943176378757767,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50237,5,0.9822467037532344,12.460009263156268,29.207082067226107,1.4345352261929687,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50238,5,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50239,3,0.7304631471189666,19.458096087785453,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50240,3,1.8203341036428238,24.53394127198966,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50241,5,1.1133843646427297,20.0307970774932,25.139048061451035,1.5409627556327752,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50242,4,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50243,4,1.270787630434676,22.10321728123194,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50244,3,0.8369759806258961,18.037943240526406,37.470097477474816,1.6401008431612865,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50245,3,2.8418560738456735,20.934134556014108,28.67124665877034,1.4887326185792666,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50246,3,0.0,0.0,39.231534651735586,1.7329556373258737,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50247,4,2.3525315260846855,17.977769964963034,28.550873194673112,1.6872592197086782,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50248,4,2.440268378362637,19.465346456446458,26.21127873819786,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50249,3,1.7685244437086272,15.166564961347818,38.12637186393739,1.5913747123591861,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50250,3,0.7304631471189666,19.00064484788129,11.831021744455525,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50251,3,2.750250297485029,19.959674999144532,51.65987536508805,1.8203341036428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50252,3,0.0,0.0,21.077614567319745,1.478055616713875,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50253,4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50254,4,1.1943176378757767,16.212979723909793,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50255,4,2.227466587964505,16.622432066483604,51.22231967056869,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50256,3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50257,4,3.0511972093879853,33.69076503607917,64.12769634547784,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50258,3,2.2532848875119975,17.68968051111629,26.332650427158786,1.3432975971899863,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50259,3,1.3432975971899863,19.198381472925618,22.67419916265754,0.8198113943663905,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50260,5,0.0,0.0,17.706916855744968,1.6872592197086782,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50261,3,1.1943176378757767,17.359941920138475,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50262,4,0.0,0.0,38.113714165597486,1.7329556373258737,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50263,4,0.0,0.0,26.316793879625315,1.4887326185792666,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50264,3,0.7304631471189666,16.103814567740347,25.29162039367212,1.2583300968693554,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50265,5,0.9034968205628578,12.878993133201504,16.056106955157475,0.9822467037532344,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50266,3,0.9355532237698291,18.037943240526403,30.486344008442497,1.5409627556327752,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50267,5,0.0,0.0,32.35005871621365,1.319540148604683,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50268,5,0.0,0.0,39.18944549839935,1.777285278780658,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50269,4,0.0,0.0,25.944960033937203,1.2583300968693554,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50270,4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50271,5,1.902893851965679,16.243634623183983,27.535836682685947,0.9355532237698291,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50272,4,2.0001361869371155,17.37158705432059,26.3187299188287,1.4887326185792666,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50273,4,0.7304631471189666,18.491717969785224,12.125370060953003,1.1943176378757767,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50274,3,0.0,0.0,29.940371022581754,1.5409627556327752,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50275,4,0.7304631471189666,20.256340428132035,30.541348496447778,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50276,5,0.7304631471189666,20.47867211351384,37.44105504093869,1.6401008431612865,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50277,3,0.0,0.0,33.72032959376226,1.777285278780658,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50278,3,1.1133843646427297,15.555594144830742,42.791457801371294,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50279,4,0.0,0.0,28.980513523373464,1.4887326185792666,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50280,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
50281,3,1.1943176378757767,18.09729727004672,35.94264157048954,1.6401008431612865,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50282,4,0.0,0.0,38.3733797018533,1.777285278780658,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50283,4,0.0,0.0,31.3149195577278,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50284,3,0.9822467037532344,18.491717969785224,24.955229898101585,1.4887326185792666,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50285,5,0.0,0.0,34.07992277261978,1.319540148604683,0,1,0,0,0,0,0,0,1,0,0,0,0,0
50286,5,2.3823154127661446,22.283970300383192,33.278842049217076,1.478055616713875,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50287,3,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50288,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50289,3,1.1943176378757767,16.956416337557084,30.40595831056201,1.6401008431612865,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50290,6,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50291,6,0.0,0.0,57.745165971590495,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50292,3,0.0,0.0,39.384310567210484,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50293,4,2.3525315260846855,26.109832224249217,33.21536570420895,1.4887326185792666,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50294,6,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50295,3,0.0,0.0,42.40127089724162,1.6401008431612865,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50296,3,0.9034968205628578,14.804999576005509,24.6939622694918,1.1943176378757767,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50297,4,1.478055616713875,18.315779584064426,22.795292796638083,1.0273787073694451,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50298,4,0.0,0.0,28.60539567823075,1.7685244437086272,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50299,4,1.9425402190926926,20.365214661165226,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50300,3,1.8826742685433793,24.347764107469096,30.64499003433073,1.478055616713875,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50301,3,0.0,0.0,23.57639183040078,1.127207532903421,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50302,3,1.0566537151222417,11.210436944388048,21.826062839211378,1.2583300968693554,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50303,3,3.0213918735406087,26.769355681815323,49.06637720846049,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50304,3,1.2892686779320714,17.72836561215559,28.517391540940753,1.6401008431612865,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50305,3,1.7552857310869023,14.892193453425445,28.20479613580831,1.319540148604683,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50306,5,2.6025944687727294,19.807389116889187,23.12052341808141,1.4345352261929687,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50307,4,0.0,0.0,37.982876185982036,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50308,3,0.7304631471189666,13.856094820831991,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50309,5,1.3782017963726023,21.29266658791824,36.96491786614682,1.7329556373258737,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50310,3,0.0,0.0,27.04599484586751,1.5913747123591861,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50311,4,0.0,0.0,22.771003926068403,0.9822467037532344,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50312,4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50313,3,0.0,0.0,37.92663201805816,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50314,5,1.8704111970686275,17.267993972063884,21.390480979802714,1.3782017963726023,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50315,4,0.7304631471189666,16.552263552784513,32.69200103443334,1.6401008431612865,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50316,3,0.0,0.0,45.313166583301275,1.8203341036428238,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50317,3,1.1943176378757767,18.89516406364331,32.93800817164767,1.777285278780658,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50318,3,1.2583300968693554,14.234573628312463,22.54481330777958,1.1943176378757767,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50319,4,1.1943176378757767,15.358315137484722,27.690843010112108,0.8369759806258961,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50320,3,1.4345352261929687,23.405917471309223,29.40603174422585,1.6401008431612865,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50321,5,2.1266678083893775,37.12276315913365,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50322,3,0.0,0.0,29.528431724499026,1.6872592197086782,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50323,4,0.0,0.0,20.57578940195915,1.4122683720328608,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50324,5,0.0,0.0,41.778543042075604,1.7329556373258737,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50325,5,0.7304631471189666,19.874209460485194,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50326,3,0.7304631471189666,19.874209460485194,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50327,4,1.478055616713875,18.155855947424776,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50328,4,1.6872592197086782,18.545296724586212,27.305426890628972,0.9822467037532344,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50329,6,0.7304631471189666,11.831021744455525,25.676544628865354,1.0566537151222417,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50330,4,0.0,0.0,22.25958527804106,1.3782017963726023,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50331,4,0.0,0.0,36.61719303718761,1.3782017963726023,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50332,3,2.8595905638285797,21.49873480441359,48.0424080261076,1.8621800160211697,0,1,0,0,0,0,0,0,1,0,0,0,0,0
50333,4,3.688278891659863,27.073303115497172,40.67924690768428,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50334,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50335,5,3.324001959445064,28.593468198039332,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50336,4,0.7304631471189666,12.764431121777944,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50337,3,1.9425402190926926,19.16601626560257,28.54552824109463,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50338,3,0.0,0.0,28.92037228801959,1.4345352261929687,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50339,3,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50340,5,0.0,0.0,26.06955877839227,1.6591461440755093,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50341,4,1.5409627556327752,17.9064989316999,29.85898085288702,1.5409627556327752,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50342,3,0.0,0.0,27.791416286038473,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50343,3,0.9822467037532344,13.302771429436175,30.332655957839474,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50344,2,2.81942104134236,19.71220477890197,30.039367487354347,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50345,3,1.8203341036428238,21.594466066320308,26.509158647595548,1.4345352261929687,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50346,3,1.6401008431612865,13.235614416360292,47.37463831634107,1.7329556373258737,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50347,3,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50348,4,2.0188620403935014,16.956416337557084,27.45745470724927,1.319540148604683,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50349,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50350,4,0.0,0.0,78.16947069245137,1.8621800160211697,0,1,0,0,0,1,0,0,0,0,0,0,0,0
50351,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
50352,3,1.7329556373258737,18.650557861950002,43.84040687622261,1.8203341036428238,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50353,4,0.7304631471189666,25.496287036921775,33.99229410326611,1.6401008431612865,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50354,4,0.7304631471189666,19.458096087785453,43.41890000343904,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50355,4,1.1943176378757767,19.257886335580682,32.65491029150583,1.3782017963726023,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50356,4,1.8203341036428238,18.803943611508426,38.87981234425561,1.4345352261929687,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50357,6,0.0,0.0,22.46715976261036,1.3782017963726023,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50358,3,3.201992073175507,18.05781774196301,34.4828949238256,1.5913747123591861,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50359,5,0.0,0.0,66.64353286475205,1.3782017963726023,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50360,4,0.9822467037532344,18.298920409086687,35.951257675447465,1.7329556373258737,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50361,4,1.478055616713875,17.1958775258631,40.3429658339069,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50362,4,0.0,0.0,17.575924945331465,1.0566537151222417,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50363,4,1.5409627556327752,16.11959200321994,41.43428495985904,1.777285278780658,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50364,3,1.2583300968693554,19.127184211694154,28.4199425617353,1.8203341036428238,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50365,5,1.1943176378757767,17.564826034952837,38.11063219817981,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50366,5,1.5409627556327752,23.670524897089347,35.849963312761034,1.4887326185792666,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50367,3,1.319540148604683,13.620674289455073,46.429150038858026,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50368,3,1.9425402190926926,20.567197642065054,30.272804375388045,1.5913747123591861,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50369,5,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50370,6,1.6872592197086782,25.03578842289319,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50371,3,0.7304631471189666,12.125370060953003,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50372,4,0.0,0.0,32.927700041248,1.6401008431612865,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50373,3,0.0,0.0,36.593912077376196,1.6872592197086782,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50374,3,0.9034968205628578,17.99792027124149,26.359238758542386,1.5409627556327752,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50375,3,1.8203341036428238,20.329199132676486,38.70755160062836,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50376,3,1.3432975971899863,17.253668969557626,22.36043098065643,1.6872592197086782,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50377,3,2.6780746090892826,25.672215287117766,43.591479639372174,1.777285278780658,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50378,3,2.0986476546769155,22.97712829691438,41.22747511587717,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50379,4,0.862312903045703,12.125370060953003,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50380,4,2.991057684488826,27.301166662670138,51.47263849191331,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50381,4,0.7304631471189666,16.437431319925476,38.50417133919634,1.8203341036428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50382,4,1.319540148604683,12.39570086898915,38.311510504609096,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50383,5,0.0,0.0,32.09033306004955,1.777285278780658,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50384,4,2.5234617464931466,24.1007382492731,27.431847640180354,1.4887326185792666,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50385,3,0.8369759806258961,10.910037588615648,21.704788187844493,1.319540148604683,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50386,3,0.7304631471189666,26.591022167264658,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50387,5,0.0,0.0,32.4942903538852,1.8621800160211697,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50388,4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50389,5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50390,3,3.289999390054139,21.953143201877364,31.684118426854347,1.6872592197086782,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50391,4,0.0,0.0,34.35686580441036,1.7329556373258737,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50392,3,1.3782017963726023,20.27465999914219,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50393,4,0.7304631471189666,12.125370060953003,47.09382515962701,1.5409627556327752,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50394,5,0.9822467037532344,12.70568354001472,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50395,4,0.7304631471189666,19.00064484788129,20.094534756318932,1.5409627556327752,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50396,3,0.0,0.0,30.532539524059874,1.7329556373258737,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50397,3,0.9034968205628578,12.125370060953003,25.273063886410903,1.3782017963726023,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50398,4,0.7304631471189666,10.950898606258738,33.25288983480603,1.777285278780658,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50399,3,0.7304631471189666,17.9167524253441,24.3614696490113,1.0566537151222417,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50400,3,0.0,0.0,33.37590189056659,1.5409627556327752,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50401,5,2.8418560738456735,21.589815992194712,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50402,5,1.1943176378757767,21.395321284811306,9.025890350388508,0.7304631471189666,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50403,4,1.3432975971899863,14.892193453425445,48.72376153896752,1.8621800160211697,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50404,4,0.0,0.0,24.991991460847647,1.6401008431612865,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50405,3,1.777285278780658,16.274058837425766,30.261584598516645,1.5913747123591861,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50406,4,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50407,3,0.0,0.0,30.365894498055678,1.5913747123591861,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50408,4,0.0,0.0,36.091795549160636,1.4345352261929687,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50409,3,1.6872592197086782,23.18055618024078,55.3615842339582,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50410,5,3.1469732123059475,21.002734853731116,37.02261903766096,1.5409627556327752,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50411,3,0.0,0.0,29.465215641650182,1.6872592197086782,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50412,3,0.0,0.0,25.362955942685264,1.6872592197086782,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50413,4,0.0,0.0,35.35822632357188,1.6401008431612865,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50414,4,0.7304631471189666,17.9167524253441,12.645908720595072,1.1943176378757767,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50415,5,1.3782017963726023,20.231803924010823,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50416,5,0.7304631471189666,19.54435778346795,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50417,3,1.0566537151222417,11.391956826766554,12.39570086898915,0.9822467037532344,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50418,4,0.7304631471189666,24.581489882774573,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50419,3,0.0,0.0,32.809798218249576,1.319540148604683,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50420,6,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50421,4,0.7304631471189666,19.458096087785453,49.47286641795969,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50422,4,0.7304631471189666,14.182841004523032,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50423,3,0.7304631471189666,13.302771429436175,34.09102047071759,1.8203341036428238,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50424,4,1.6872592197086782,23.42549303291392,40.58735737282587,1.5913747123591861,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50425,3,0.0,0.0,44.93415458513165,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50426,3,0.0,0.0,23.226404057658687,1.127207532903421,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50427,5,0.9034968205628578,17.0828416842869,16.636323031384286,0.7304631471189666,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50428,3,1.5409627556327752,19.629040144053985,26.27598752928966,1.5409627556327752,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50429,4,0.0,0.0,17.9167524253441,1.1943176378757767,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50430,3,2.81942104134236,19.705330923612266,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50431,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50432,3,1.902893851965679,20.793962941924207,34.42962780457657,1.4345352261929687,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50433,3,2.227466587964505,18.624474560462343,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50434,4,1.7685244437086272,19.85825939387447,25.60906770434467,1.127207532903421,0,1,0,0,0,0,1,0,0,0,0,0,0,0
50435,3,4.492017742920502,21.944481116337045,39.53398041105715,1.8203341036428238,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50436,3,0.0,0.0,45.702129327267876,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50437,3,0.7304631471189666,20.939445909970118,19.698446900511478,1.0566537151222417,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50438,4,0.7304631471189666,19.00064484788129,38.768958315514084,1.8203341036428238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50439,3,2.220945152863065,20.582651771242354,33.38364028384603,1.4887326185792666,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50440,4,1.8621800160211697,15.892845840710788,33.29347988755411,1.6872592197086782,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50441,3,0.7304631471189666,17.253668969557626,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50442,4,1.2892686779320714,16.50957855755136,56.34087858210822,1.8621800160211697,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50443,4,2.227466587964505,19.11937790480516,26.01269998913845,1.1943176378757767,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50444,4,2.2849735496590906,15.288974977622816,23.71080714217897,0.7304631471189666,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50445,4,0.0,0.0,23.1958831609502,1.4887326185792666,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50446,3,1.6872592197086782,18.911553028675165,40.43783423328107,1.8621800160211697,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50447,4,1.1133843646427297,14.892193453425445,34.64417915886307,1.6872592197086782,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50448,4,0.0,0.0,30.525679919521274,1.4345352261929687,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50449,5,0.0,0.0,19.850263935008687,0.8369759806258961,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50450,4,3.4142685692135917,23.82987046704052,38.82113137556141,1.319540148604683,1,0,0,0,1,0,0,0,0,0,0,0,0,0
