,id,age,cc_avg_time_per_month,cc_spend_per_month++,kp_spend_per_month++,kp_avg_time_per_month,1,2,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,11.0,12.0,13.0,income
257,258,3,2.8,12860.0,988416.6666666666,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,124000
258,259,4,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20000
259,260,4,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24000
260,261,6,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11000
261,262,4,,,54350.0,3.1666666666666665,1,0,0,0,0,1,0,0,0,0,0,0,0,0,61000
262,263,5,,,41280.0,2.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,118000
263,264,5,,,45900.0,3.1666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,117000
264,265,4,,,465833.3333333333,2.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,216000
265,266,4,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18000
266,267,4,,,308866.6666666667,3.6666666666666665,1,0,0,0,0,1,0,0,0,0,0,0,0,0,37000
267,268,4,11.0,16400.0,19383.333333333332,3.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34000
268,269,2,4.5,10183.333333333334,183483.33333333334,2.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,47000
269,270,4,,,2700.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25000
270,271,4,8.166666666666666,9683.333333333334,52366.666666666664,2.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,34000
271,272,5,,,1492016.6666666667,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17000
272,273,4,,,35083.333333333336,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,37000
273,274,4,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29000
274,275,4,3.8,5789.999999999999,142833.33333333334,2.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,26000
275,276,3,,,50583.333333333336,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12000
276,277,3,1.0,8000.0,23933.333333333332,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15000
277,278,3,,,257150.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25000
278,279,3,,,290266.6666666667,3.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32000
279,280,4,1.0,866.6666666666666,13350.0,2.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15000
280,281,5,2.8333333333333335,5650.0,14883.333333333334,3.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17000
281,282,4,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23000
282,283,3,5.0,4100.0,97600.0,3.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,177000
283,284,3,,,31950.0,2.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,167000
284,285,4,,,114750.0,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,74000
285,286,4,,,900.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21000
286,287,6,,,110100.0,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14000
287,288,3,7.666666666666667,35866.666666666664,211933.33333333334,3.1666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,46000
288,289,4,5.25,7600.0,199540.0,3.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26000
289,290,3,,,430400.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22000
290,291,3,8.0,9500.0,191416.66666666666,2.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25000
291,292,3,1.25,825.0,122516.66666666667,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29000
292,293,4,,,117416.66666666667,3.1666666666666665,0,1,0,0,0,0,0,0,0,0,0,0,1,0,106000
293,294,4,,,42150.0,1.8333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17000
294,295,4,,,60366.666666666664,2.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19000
295,296,5,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,31000
296,297,3,,,179333.33333333334,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22000
297,298,3,4.4,12170.0,71516.66666666667,2.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33000
298,299,3,3.3333333333333335,10666.666666666668,255183.33333333334,2.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,31000
299,300,4,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,102000
300,301,4,,,113200.0,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20000
301,302,5,,,30716.666666666668,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,39000
302,303,3,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,43000
303,304,3,2.0,850.0,39940.0,2.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17000
304,305,4,,,230450.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,98000
305,306,4,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,57000
306,307,6,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15000
307,308,3,3.6,9660.0,77833.33333333333,2.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17000
308,309,4,8.0,10358.333333333332,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34000
309,310,5,3.0,35975.0,38166833.333333336,4.166666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,230000
310,311,5,5.0,40600.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,36000
311,312,3,1.25,950.0,233283.33333333334,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,39000
312,313,4,,,182250.0,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26000
313,314,5,,,115833.33333333333,3.1666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,57000
314,315,4,1.3333333333333333,1500.0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16000
315,316,5,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,35000
316,317,5,,,135900.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,60000
317,318,4,,,10833.333333333334,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17000
318,319,6,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22000
319,320,4,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16000
320,321,4,5.999999999999999,32483.33333333333,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33000
321,322,4,10.333333333333332,95633.33333333334,11650.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30000
322,323,4,,,104516.66666666667,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17000
323,324,4,,,2077133.3333333333,4.166666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21000
324,325,3,1.0,400.0,66166.66666666667,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17000
325,326,3,,,89633.33333333333,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38000
326,327,3,7.0,11966.666666666668,2050.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,38000
327,328,6,,,222750.0,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,68000
328,329,5,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,50000
329,330,3,1.8,1020.0,22800.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23000
330,331,4,,,88216.66666666667,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,48000
331,332,4,10.333333333333334,21916.666666666668,222616.66666666666,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33000
332,333,3,,,67200.0,2.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30000
333,334,3,6.666666666666667,10650.0,95966.66666666667,2.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40000
334,335,3,,,69616.66666666667,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20000
335,336,4,,,21468250.0,4.166666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,29000
336,337,3,2.0,4100.0,8761516.666666666,4.166666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12000
337,338,6,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,244000
338,339,5,3.0,7366.666666666667,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,49000
339,340,5,3.2,12220.0,343983.3333333333,3.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44000
340,341,4,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,35000
341,342,3,,,84533.33333333333,2.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24000
342,343,3,1.75,1925.0,148125.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18000
343,344,5,6.0,10933.333333333332,124975.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,93000
344,345,3,,,17880.0,2.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28000
345,346,6,12.333333333333334,17983.333333333336,72916.66666666667,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,38000
346,347,5,14.166666666666666,64058.333333333336,571466.6666666666,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,107000
347,348,6,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,91000
348,349,4,,,167760.0,3.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26000
349,350,4,,,25073816.666666668,4.166666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,47000
350,351,4,,,760783.3333333334,4.166666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19000
351,352,3,1.6666666666666667,11400.0,13133.333333333334,1.6666666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,33000
352,353,3,,,106780.0,2.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,51000
353,354,4,,,1380433.3333333333,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25000
354,355,4,16.666666666666668,78033.33333333334,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,234000
355,356,4,,,763066.6666666666,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,112000
356,357,3,5.0,3533.3333333333335,89333.33333333333,3.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24000
357,358,4,,,170383.33333333334,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21000
358,359,3,5.0,16483.333333333332,227916.66666666666,3.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,163000
359,360,3,1.8333333333333333,2066.6666666666665,41500.0,3.1666666666666665,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23000
360,361,3,,,20300.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,46000
361,362,4,,,224316.66666666666,2.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22000
362,363,4,,,621950.0,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,101000
363,364,4,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38000
364,365,3,1.3333333333333333,3733.333333333333,173700.0,2.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27000
365,366,3,,,278316.6666666667,3.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34000
366,367,3,,,375166.6666666667,2.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,58000
367,368,3,,,156050.0,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32000
368,369,4,2.5,10975.0,1144916.6666666667,4.166666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32000
369,370,4,,,81550.0,2.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26000
370,371,6,,,153333.33333333334,2.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,140000
371,372,3,1.25,4925.0,173766.66666666666,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19000
372,373,3,,,93850.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26000
373,374,3,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22000
374,375,6,5.566666666666666,8730.0,19266.666666666668,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,49000
375,376,4,,,339333.3333333333,3.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,52000
376,377,3,1.0,6000.0,1334683.3333333333,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,39000
377,378,4,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19000
378,379,4,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,48000
379,380,4,4.4,9640.000000000002,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,69000
380,381,3,,,298400.0,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,39000
381,382,4,,,519950.0,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30000
382,383,5,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,36000
383,384,4,,,68183.33333333333,3.1666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,58000
384,385,4,,,63483.333333333336,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,28000
385,386,4,7.5,22900.0,4755366.666666667,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32000
386,387,3,1.6666666666666667,1233.3333333333335,812633.3333333334,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,46000
387,388,3,,,284766.6666666667,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,36000
388,389,3,1.3333333333333333,9200.0,713633.3333333334,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,35000
389,390,5,,,26983.333333333332,2.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33000
390,391,5,1.0,200000.0,68500.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30000
391,392,4,,,50883.333333333336,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,62000
392,393,3,,,30550.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29000
393,394,4,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22000
394,395,3,,,181750.0,3.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26000
395,396,4,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16000
396,397,3,,,2306816.6666666665,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,68000
397,398,3,1.0,1500.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16000
398,399,5,,,306333.3333333333,2.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34000
399,400,5,24.0,44066.66666666667,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,163000
400,401,4,1.0,2100.0,33300.0,3.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,29000
401,402,4,,,125400.0,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20000
402,403,2,7.333333333333333,29499.999999999996,42116.666666666664,3.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,71000
403,404,4,7.166666666666667,12983.333333333334,297166.6666666667,3.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63000
404,405,4,7.166666666666667,10083.333333333334,22800.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,95000
405,406,3,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12000
406,407,4,,,14666.666666666666,2.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40000
407,408,4,,,555283.3333333334,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,46000
408,409,3,,,190766.66666666666,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20000
409,410,3,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10000
410,411,5,2.0,2950.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,34000
411,412,3,,,43883.333333333336,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30000
412,413,4,,,20566.666666666668,3.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,27000
413,414,5,,,344483.3333333333,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,67000
414,415,3,3.1666666666666665,5116.666666666667,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,42000
415,416,4,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16000
416,417,3,,,1146866.6666666667,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29000
417,418,4,1.0,11250.0,302133.3333333333,2.3333333333333335,1,0,0,0,0,0,0,0,0,0,1,0,0,0,202000
418,419,4,,,188166.66666666666,3.6666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,55000
419,420,5,,,471000.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,90000
420,421,4,,,530800.0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35000
421,422,3,2.4,7740.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,37000
422,423,3,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26000
423,424,4,,,102466.66666666667,2.3333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23000
424,425,4,2.0,16333.333333333334,677950.0,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18000
425,426,5,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,92000
426,427,3,3.833333333333333,21016.666666666664,800633.3333333334,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20000
427,428,3,5.8,7900.0,124375.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,48000
428,429,3,,,114300.0,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21000
429,430,4,3.75,16150.000000000002,38700.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,54000
430,431,3,,,503333.3333333333,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,46000
431,432,2,3.866666666666667,5560.0,565833.3333333334,4.166666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17000
432,433,2,4.0,45900.0,244466.66666666666,3.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19000
433,434,4,2.0,8200.0,721700.0,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33000
434,435,4,,,4652733.333333333,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17000
435,436,4,1.0,10000.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16000
436,437,4,9.833333333333334,15566.666666666666,502383.3333333333,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,48000
437,438,5,15.0,13283.333333333334,117866.66666666667,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000
438,439,4,,,111320.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,46000
439,440,3,,,102666.66666666667,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21000
440,441,6,1.0,2500.0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25000
441,442,3,1.0,21000.0,434816.6666666667,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30000
442,443,5,,,409716.6666666667,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,1,114000
443,444,4,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17000
444,445,3,,,120050.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21000
445,446,4,,,27016.666666666668,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,27000
446,447,4,,,88450.0,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40000
447,448,3,5.766666666666666,25670.0,254833.33333333334,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24000
448,449,3,,,13080.0,2.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30000
449,450,4,2.8,26320.0,506600.0,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,34000
450,451,3,33.33333333333333,61116.666666666664,283833.3333333333,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,101000
451,452,3,,,101050.0,3.3333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17000
452,453,4,,,64466.666666666664,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,46000
453,454,3,,,89883.33333333333,3.1666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,41000
454,455,4,,,154433.33333333334,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,48000
455,456,4,,,47200.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27000
456,457,4,3.25,20275.0,329066.6666666667,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,39000
457,458,4,2.8,6899.999999999999,731533.3333333334,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18000
458,459,3,11.0,11800.0,780800.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,35000
459,460,5,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32000
460,461,4,,,12660.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,44000
461,462,6,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17000
462,463,3,,,28150.0,2.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20000
463,464,4,,,72000.0,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,31000
464,465,5,3.0,9850.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20000
465,466,4,,,125033.33333333333,2.6666666666666665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25000
466,467,6,2.75,2616.6666666666665,19200.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19000
467,468,4,1.0,11000.0,39200.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15000
468,469,4,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23000
469,470,6,8.866666666666665,94803.33333333333,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,160000
470,471,4,4.0,15200.0,41300.0,3.3333333333333335,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13000
471,472,4,6.2,10020.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14000
472,473,5,,,86900.0,3.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34000
473,474,5,,,89300.0,3.3333333333333335,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14000
474,475,4,,,102316.66666666667,3.8333333333333335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17000
475,476,4,6.666666666666667,9216.666666666668,23033.333333333332,1.6666666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44000
476,477,4,,,13550.0,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15000
477,478,4,,,23133.333333333332,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17000
478,479,4,,,260000.0,3.1666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29000
479,480,3,8.933333333333334,9333.333333333334,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,48000
480,481,3,1.0,2925.0,2575.0,1.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17000
481,482,3,,,104783.33333333333,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,41000
482,483,4,4.166666666666667,1950.0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22000
483,484,3,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17000
484,485,5,24.0,91100.0,314360.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,118000
485,486,4,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15000
486,487,3,15.833333333333334,22183.333333333332,155020.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10000
487,488,4,,,370516.6666666667,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,36000
488,489,5,34.5,145850.0,9577000.0,4.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,158000
489,490,6,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39000
490,491,4,,,1147133.3333333333,3.8333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,87000
491,492,3,2.5,17950.0,59900.0,2.6666666666666665,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37000
492,493,3,,,18333.333333333332,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18000
493,494,3,3.3333333333333335,23516.666666666668,3939383.3333333335,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,76000
494,495,3,1.3333333333333333,1000.0,309816.6666666667,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19000
495,496,4,,,348350.0,4.166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15000
496,497,3,3.6666666666666665,8910.0,258716.66666666666,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000
497,498,3,5.0,5383.333333333334,66666.66666666667,2.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,32000
498,499,4,,,214200.0,3.1666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17000
499,500,4,1.1666666666666667,900.0000000000001,63833.333333333336,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,39000
500,501,4,,,45050.0,3.1666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20000
501,502,3,,,64233.333333333336,3.6666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,29000
502,503,3,,,673500.0,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52000
503,504,3,,,185100.0,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,81000
504,505,3,1.6666666666666667,11766.666666666668,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25000
505,506,5,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,70000
506,507,3,,,120600.0,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29000
507,508,3,7.5,13033.333333333334,327916.6666666667,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,67000
508,509,4,,,39033.333333333336,2.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,46000
509,510,3,12.416666666666666,17258.333333333332,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,60000
510,511,3,,,679783.3333333334,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33000
511,512,4,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,72000
512,513,4,5.5,8200.0,272283.3333333333,3.6666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,31000
513,514,3,,,31183.333333333332,3.1666666666666665,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20000
514,515,3,,,22150.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39000
